1/1/2017 10:40,6.703,68.01,2.751.189.873
1/1/2017 10:50,6.993,66.14,2.814.987.342
1/1/2017 11:00,7.54,64.21,2.871.493.671
1/1/2017 11:10,8.22,61.9,2.904.303.797
1/1/2017 11:20,9.49,59.3,2.926.177.215
1/1/2017 11:30,10.65,56.03,2.947.443.038
1/1/2017 11:40,11.06,53.52,2.952.303.797
1/1/2017 11:50,12.4,53.26,2.971.139.241
1/1/2017 12:00,13.08,54.36,2.964.455.696
1/1/2017 12:10,14.38,54.42,2.980.253.165
1/1/2017 12:20,15.02,56.46,2.988.759.494
1/1/2017 12:30,15.55,58.7,3.003.949.367
1/1/2017 12:40,15.56,59.23,2.996.658.228
1/1/2017 12:50,15.49,59.3,2.999.696.203
1/1/2017 13:00,15.57,58.06,3.025.822.785
1/1/2017 13:10,15.65,58.7,3.040.405.063
1/1/2017 13:20,15.73,59.33,3.009.417.722
1/1/2017 13:30,15.68,58.6,3.016.101.266
1/1/2017 13:40,15.7,55.29,3.031.898.734
1/1/2017 13:50,15.75,52.45,3.015.493.671
1/1/2017 14:00,15.83,54.99,2.998.481.013
1/1/2017 14:10,15.79,56.66,3.002.126.582
1/1/2017 14:20,15.72,55.86,3.002.126.582
1/1/2017 14:30,15.8,54.06,2.991.189.873
1/1/2017 14:40,15.74,55.56,297.478.481
1/1/2017 14:50,15.72,56.69,2.970.531.646
1/1/2017 15:00,15.64,57.26,2.957.164.557
1/1/2017 15:10,15.69,57.96,2.955.341.772
1/1/2017 15:20,15.69,58.93,2.938.329.114
1/1/2017 15:30,15.6,58.7,2.906.126.582
1/1/2017 15:40,15.39,57.6,2.888.506.329
1/1/2017 15:50,15.34,58.7,2.885.468.354
1/1/2017 16:00,15.33,59.23,288.364.557
1/1/2017 16:10,15.48,57.46,2.870.886.076
1/1/2017 16:20,15.54,58.3,2.855.696.203
1/1/2017 16:30,15.53,58.8,2.851.443.038
1/1/2017 16:40,15.48,57.73,2.866.632.911
1/1/2017 16:50,15.47,58.23,2.909.772.152
1/1/2017 17:00,15.44,59.07,297.235.443
1/1/2017 17:10,15.35,59.3,3.087.189.873
1/1/2017 17:20,15.34,59,3.270.075.949
1/1/2017 17:30,15.11,59.53,3.579.341.772
1/1/2017 17:40,14.93,60.83,3.832.101.266
1/1/2017 17:50,14.71,61.87,3.912.911.392
1/1/2017 18:00,14.48,63.27,3.956.050.633
1/1/2017 18:10,14.29,63.94,3.951.797.468
1/1/2017 18:20,14.09,64.87,3.959.696.203
1/1/2017 18:30,13.89,66.11,3.946.936.709
1/1/2017 18:40,13.79,66.74,3.968.202.532
1/1/2017 18:50,13.54,66.71,3.988.860.759
1/1/2017 19:00,12.51,68.35,3.999.189.873
1/1/2017 19:10,12.06,70.2,4.021.063.291
1/1/2017 19:20,11.75,70.7,4.021.670.886
1/1/2017 19:30,11.61,70.7,4.043.544.304
1/1/2017 19:40,11.5,70.6,4.051.443.038
1/1/2017 19:50,11.43,70.7,4.054.481.013
1/1/2017 20:00,11.42,71.2,402.835.443
1/1/2017 20:10,11.69,71.1,4.021.670.886
1/1/2017 20:20,12.05,69.82,4.047.797.468
1/1/2017 20:30,11.87,69.98,4.061.164.557
1/1/2017 20:40,11.61,71.2,4.043.544.304
1/1/2017 20:50,11.5,72,4.020.455.696
1/1/2017 21:00,11.43,72,3.958.481.013
1/1/2017 21:10,11.29,72.2,3.927.493.671
1/1/2017 21:20,11.49,73.1,3.914.126.582
1/1/2017 21:30,12.24,70.1,3.864.303.797
1/1/2017 21:40,11.84,68.78,3.801.113.924
1/1/2017 21:50,12.2,68.78,3.762.227.848
1/1/2017 22:00,13.1,65.44,3.695.392.405
1/1/2017 22:10,13.2,63.84,3.639.493.671
1/1/2017 22:20,13.18,63.97,3.528.911.392
1/1/2017 22:30,12.64,66.77,3.443.848.101
1/1/2017 22:40,12.39,68.04,3.367.898.734
1/1/2017 22:50,12.24,69.18,3.307.746.835
1/1/2017 23:00,12.11,69.94,3.211.746.835
1/1/2017 23:10,12.07,70.7,3.135.797.468
1/1/2017 23:20,11.99,70.8,3.070.177.215
1/1/2017 23:30,11.32,74.7,2.968.101.266
1/1/2017 23:40,11.37,74.8,2.883.037.975
1/1/2017 23:50,11.41,74.1,2.774.886.076
1/2/2017 00:00,11.01,75.8,2.670.379.747
1/2/2017 00:10,10.74,77.3,2.616.911.392
1/2/2017 00:20,10.47,78.2,2.562.227.848
1/2/2017 00:30,10.31,79.2,249.721.519
1/2/2017 00:40,10.63,79.3,2.443.746.835
1/2/2017 00:50,10.84,78.4,2.391.493.671
1/2/2017 01:00,10.94,78.1,2.362.936.709
1/2/2017 01:10,11.12,77.9,2.311.898.734
1/2/2017 01:20,11.02,77.5,2.273.620.253
1/2/2017 01:30,10.5,78.9,2.204.962.025
1/2/2017 01:40,10.22,79.8,2.185.518.987
1/2/2017 01:50,10.42,81.3,2.168.506.329
1/2/2017 02:00,10.86,80,2.153.316.456
1/2/2017 02:10,11.17,77.3,211.078.481
1/2/2017 02:20,11.1,75.6,2.098.632.911
1/2/2017 02:30,11.14,75,2.072.506.329
1/2/2017 02:40,11.21,75.2,2.088.911.392
1/2/2017 02:50,10.71,77.4,2.043.341.772
1/2/2017 03:00,10.7,77.7,2.037.265.823
1/2/2017 03:10,10.58,78.6,201.356.962
1/2/2017 03:20,10.59,79.5,2.012.962.025
1/2/2017 03:30,10.68,79.4,2.011.746.835
1/2/2017 03:40,10.52,79.8,2.008.708.861
1/2/2017 03:50,10.34,80.6,1.974.075.949
1/2/2017 04:00,10.18,81.7,1.983.189.873
1/2/2017 04:10,10.41,82.3,1.998.987.342
1/2/2017 04:20,10.41,81.4,2.016.607.595
1/2/2017 04:30,10.39,81.5,2.021.468.354
1/2/2017 04:40,10.16,81.9,2.014.177.215
1/2/2017 04:50,9.97,82.8,2.005.670.886
1/2/2017 05:00,10.03,83.8,2.025.721.519
1/2/2017 05:10,9.98,83,2.050.025.316
1/2/2017 05:20,9.74,82.8,2.071.291.139
1/2/2017 05:30,9.54,83.7,2.081.012.658
1/2/2017 05:40,9.53,83.9,2.104.101.266
1/2/2017 05:50,9.56,84.1,2.170.936.709
1/2/2017 06:00,9.58,84.5,2.274.227.848
1/2/2017 06:10,9.44,84.1,2.294.886.076
1/2/2017 06:20,9.4,84.4,2.325.873.418
1/2/2017 06:30,9.38,84.6,2.347.139.241
1/2/2017 06:40,9.16,84.7,2.365.367.089
1/2/2017 06:50,09.06,85.6,2.376.911.392
1/2/2017 07:00,9.17,85.8,2.338.025.316
1/2/2017 07:10,9.46,86.2,2.303.392.405
1/2/2017 07:20,9.74,85.4,2.280.303.797
1/2/2017 07:30,9.8,84.4,2.308.253.165
1/2/2017 07:40,9.58,83.9,2.280.303.797
1/2/2017 07:50,9.51,83.7,2.226.835.443
1/2/2017 08:00,9.44,83.2,2.274.227.848
1/2/2017 08:10,9.18,82.5,2.352.607.595
1/2/2017 08:20,8.96,83.4,2.434.025.316
1/2/2017 08:30,8.71,83.9,2.488.101.266
1/2/2017 08:40,8.52,85.1,2.519.088.608
1/2/2017 08:50,8.43,85.4,2.553.113.924
1/2/2017 09:00,8.44,85.9,2.598.075.949
1/2/2017 09:10,8.69,86.7,234.956.962
1/2/2017 09:20,09.02,86.7,2.362.936.709
1/2/2017 09:30,9.17,86.9,2.400.607.595
1/2/2017 09:40,10.48,87,2.477.164.557
1/2/2017 09:50,11.13,83.5,2.514.835.443
1/2/2017 10:00,11.68,81.7,2.551.898.734
1/2/2017 10:10,12.22,78,2.569.518.987
1/2/2017 10:20,12.61,74.8,2.635.139.241
1/2/2017 10:30,13.07,72.7,2.666.734.177
1/2/2017 10:40,13.61,70.2,2.679.493.671
1/2/2017 10:50,14,69.22,2.728.101.266
1/2/2017 11:00,14.55,64.11,2.764.556.962
1/2/2017 11:10,14.94,58.46,2.777.316.456
1/2/2017 11:20,15.08,57.23,2.789.468.354
1/2/2017 11:30,15.18,55.83,2.853.265.823
1/2/2017 11:40,15.28,56.49,2.881.822.785
1/2/2017 11:50,15.27,55.93,2.868.455.696
1/2/2017 12:00,15.21,55.69,2.893.974.684
1/2/2017 12:10,15.18,57.2,2.915.240.506
1/2/2017 12:20,15.11,57.86,2.967.493.671
1/2/2017 12:30,15.1,58.33,2.982.683.544
1/2/2017 12:40,15.26,58.8,2.990.582.278
1/2/2017 12:50,15.15,60.87,2.999.088.608
1/2/2017 13:00,15.23,60.53,2.996.658.228
1/2/2017 13:10,15.22,60.2,2.988.151.899
1/2/2017 13:20,15.22,59.83,29760
1/2/2017 13:30,15.33,59.16,292.921.519
1/2/2017 13:40,15.41,58.13,2.914.025.316
1/2/2017 13:50,15.43,58,2.887.291.139
1/2/2017 14:00,15.56,56.03,2.867.240.506
1/2/2017 14:10,15.59,55.73,2.850.227.848
1/2/2017 14:20,15.47,56.29,2.868.455.696
1/2/2017 14:30,15.55,55.99,2.861.772.152
1/2/2017 14:40,15.57,56.53,2.863.594.937
1/2/2017 14:50,15.64,55.35,2.855.696.203
1/2/2017 15:00,15.59,55.76,2.872.101.266
1/2/2017 15:10,15.58,57.03,2.869.670.886
1/2/2017 15:20,15.49,57.19,2.904.911.392
1/2/2017 15:30,15.45,57.86,292.556.962
1/2/2017 15:40,15.36,57.72,2.901.265.823
1/2/2017 15:50,15.38,58.02,2.909.164.557
1/2/2017 16:00,15.37,58.59,2.903.088.608
1/2/2017 16:10,15.23,59.76,292.678.481
1/2/2017 16:20,15.23,61.12,2.948.050.633
1/2/2017 16:30,15.24,61.63,3.016.101.266
1/2/2017 16:40,15.19,61.72,3.101.164.557
1/2/2017 16:50,15.17,61.76,3.102.987.342
1/2/2017 17:00,15.22,59.95,3.239.088.608
1/2/2017 17:10,15.17,61.92,3.368.506.329
1/2/2017 17:20,15.02,62.32,3.565.974.684
1/2/2017 17:30,14.9,61.82,3.818.734.177
1/2/2017 17:40,14.81,61.79,4.064.810.127
1/2/2017 17:50,14.68,62.05,4.156.556.962
1/2/2017 18:00,14.54,64.02,4.164.455.696
1/2/2017 18:10,14.38,64.55,4.181.468.354
1/2/2017 18:20,14.23,65.55,4.176.607.595
1/2/2017 18:30,14.11,65.79,4.175.392.405
1/2/2017 18:40,14.03,66.72,4.180.860.759
1/2/2017 18:50,13.95,67.52,4.169.924.051
1/2/2017 19:00,13.87,68.59,41280
1/2/2017 19:10,13.74,69.46,4.158.379.747
1/2/2017 19:20,13.55,69.9,4.185.113.924
1/2/2017 19:30,13.43,69.86,4.160.810.127
1/2/2017 19:40,13.35,69.86,4.139.544.304
1/2/2017 19:50,13.2,70.5,4.127.392.405
1/2/2017 20:00,13.42,68.89,4.093.974.684
1/2/2017 20:10,13.55,68.12,4.124.962.025
1/2/2017 20:20,13.42,68.52,413.164.557
1/2/2017 20:30,13.3,69.03,4.118.278.481
1/2/2017 20:40,13.33,68.72,4.106.126.582
1/2/2017 20:50,13.45,68.59,4.083.037.975
1/2/2017 21:00,13.47,66.99,4.083.037.975
1/2/2017 21:10,13.29,66.99,403.564.557
1/2/2017 21:20,13.15,66.42,3.979.746.835
1/2/2017 21:30,13.03,66.62,3.911.696.203
1/2/2017 21:40,12.93,67.29,3.856.405.063
1/2/2017 21:50,12.88,67.46,3.810.227.848
1/2/2017 22:00,12.86,67.76,3.779.240.506
1/2/2017 22:10,12.87,67.96,3.711.797.468
1/2/2017 22:20,12.92,68.52,3.621.873.418
1/2/2017 22:30,12.96,68.62,3.519.189.873
1/2/2017 22:40,12.88,69.33,3.475.443.038
1/2/2017 22:50,12.77,69.86,3.390.987.342
1/2/2017 23:00,12.82,70.1,3.278.582.278
1/2/2017 23:10,12.75,70.4,3.191.696.203
1/2/2017 23:20,12.54,71.5,302.521.519
1/2/2017 23:30,12.23,72.9,2.934.683.544
1/2/2017 23:40,12.19,72.8,2.859.341.772
1/2/2017 23:50,12.31,72.6,2.777.924.051
1/3/2017 00:00,12.08,74,2.666.126.582
1/3/2017 00:10,12.16,74,2.615.088.608
1/3/2017 00:20,12.07,74.1,2.543.392.405
1/3/2017 00:30,11.48,76.8,249.478.481
1/3/2017 00:40,11.45,77.7,2.454.075.949
1/3/2017 00:50,11.8,76.6,2.388.455.696
1/3/2017 01:00,12.23,75.1,2.342.278.481
1/3/2017 01:10,12.39,71,2.322.227.848
1/3/2017 01:20,12.42,71.4,2.276.658.228
1/3/2017 01:30,12.4,71.5,2.236.556.962
1/3/2017 01:40,11.84,73.4,2.209.822.785
1/3/2017 01:50,11.51,73,2.194.632.911
1/3/2017 02:00,11.35,73.6,2.169.113.924
1/3/2017 02:10,11.27,73.8,215.756.962
1/3/2017 02:20,11.33,74.5,2.150.278.481
1/3/2017 02:30,11.44,75,2.133.265.823
1/3/2017 02:40,12.26,75.5,2.105.924.051
1/3/2017 02:50,13.08,70.9,2.106.531.646
1/3/2017 03:00,12.78,71.8,2.098.025.316
1/3/2017 03:10,12.34,73.2,2.093.164.557
1/3/2017 03:20,12.2,73.8,2.065.822.785
1/3/2017 03:30,12.04,74.7,2.022.683.544
1/3/2017 03:40,11.96,74.9,2.022.075.949
1/3/2017 03:50,11.92,75.2,2.033.012.658
1/3/2017 04:00,11.85,75.1,2.020.253.165
1/3/2017 04:10,11.66,75.5,1.998.987.342
1/3/2017 04:20,11.55,76.1,1.998.987.342
1/3/2017 04:30,11.6,75.1,2.008.708.861
1/3/2017 04:40,11.17,77.8,2.012.962.025
1/3/2017 04:50,10.83,78.5,2.029.974.684
1/3/2017 05:00,10.74,78.6,2.039.088.608
1/3/2017 05:10,10.57,80.3,2.050.025.316
1/3/2017 05:20,10.49,80.3,2.075.544.304
1/3/2017 05:30,10.69,81.6,2.098.632.911
1/3/2017 05:40,11.22,80,2.145.417.722
1/3/2017 05:50,11.36,77.9,2.212.253.165
1/3/2017 06:00,11.44,77.5,2.295.493.671
1/3/2017 06:10,11.49,76.7,2.360.506.329
1/3/2017 06:20,11.33,76.8,2.425.518.987
1/3/2017 06:30,11.16,77.3,2.465.620.253
1/3/2017 06:40,10.89,77.5,2.455.291.139
1/3/2017 06:50,10.27,80.2,2.460.759.494
1/3/2017 07:00,10.15,80.8,2.453.468.354
1/3/2017 07:10,10,81.6,2.466.227.848
1/3/2017 07:20,9.9,81.5,2.453.468.354
1/3/2017 07:30,9.67,81.6,2.415.189.873
1/3/2017 07:40,9.27,81.5,2.381.164.557
1/3/2017 07:50,09.03,81.8,235.321.519
1/3/2017 08:00,8.85,82.7,2.388.455.696
1/3/2017 08:10,8.68,83.1,2.452.253.165
1/3/2017 08:20,8.54,83.7,2.487.493.671
1/3/2017 08:30,8.38,84.9,2.525.164.557
1/3/2017 08:40,8.5,84.9,2.587.139.241
1/3/2017 08:50,8.48,85.7,2.646.683.544
1/3/2017 09:00,8.4,85.3,2.713.518.987
1/3/2017 09:10,8.51,85.5,2.799.797.468
1/3/2017 09:20,8.8,85,2.810.734.177
1/3/2017 09:30,09.09,84.1,2.841.721.519
1/3/2017 09:40,9.62,84.5,2.908.556.962
1/3/2017 09:50,10.89,85.9,2.938.329.114
1/3/2017 10:00,12.43,83.3,3.005.772.152
1/3/2017 10:10,13.02,77.5,307.564.557
1/3/2017 10:20,13.38,74.4,3.093.265.823
1/3/2017 10:30,13.64,73.2,3.127.291.139
1/3/2017 10:40,13.88,72.2,3.184.405.063
1/3/2017 10:50,14.16,72.3,3.228.151.899
1/3/2017 11:00,14.54,69.24,3.274.936.709
1/3/2017 11:10,14.75,67.1,3.297.417.722
1/3/2017 11:20,14.87,66.57,3.300.455.696
1/3/2017 11:30,15,65.1,3.321.721.519
1/3/2017 11:40,15.08,64.4,3.333.265.823
1/3/2017 11:50,15.18,64.23,3.311.392.405
1/3/2017 12:00,15.28,64.43,3.316.860.759
1/3/2017 12:10,15.19,63.6,3.375.189.873
1/3/2017 12:20,15.18,64.77,3.401.924.051
1/3/2017 12:30,15.21,65.33,341.164.557
1/3/2017 12:40,15.31,64.2,3.446.886.076
1/3/2017 12:50,15.35,63.13,3.446.886.076
1/3/2017 13:00,15.43,62.93,3.434.126.582
1/3/2017 13:10,15.39,62.9,3.396.455.696
1/3/2017 13:20,15.41,62.83,3.350.278.481
1/3/2017 13:30,15.57,62.7,3.330.227.848
1/3/2017 13:40,15.37,63.4,3.335.696.203
1/3/2017 13:50,15.49,63.46,3.327.189.873
1/3/2017 14:00,15.57,63.7,326.278.481
1/3/2017 14:10,15.48,63.76,3.269.468.354
1/3/2017 14:20,15.36,64.16,3.236.658.228
1/3/2017 14:30,15.35,64.19,3.226.936.709
1/3/2017 14:40,15.41,64.1,3.229.367.089
1/3/2017 14:50,15.36,65.23,3.220.860.759
1/3/2017 15:00,15.44,64.86,3.225.113.924
1/3/2017 15:10,15.48,64.1,3.256.708.861
1/3/2017 15:20,15.45,64.86,3.236.658.228
1/3/2017 15:30,15.44,64.93,3.233.620.253
1/3/2017 15:40,15.34,65.3,3.225.721.519
1/3/2017 15:50,15.3,65.83,3.198.379.747
1/3/2017 16:00,15.34,66.4,3.177.721.519
1/3/2017 16:10,15.34,66.83,3.187.443.038
1/3/2017 16:20,15.23,67.66,3.174.075.949
1/3/2017 16:30,15.18,67.73,321.964.557
1/3/2017 16:40,15.09,67.66,3.226.329.114
1/3/2017 16:50,14.96,66.19,3.268.860.759
1/3/2017 17:00,14.94,64.99,3.324.151.899
1/3/2017 17:10,14.89,65.45,3.466.936.709
1/3/2017 17:20,14.85,65.55,3.620.050.633
1/3/2017 17:30,14.78,65.82,3.906.227.848
1/3/2017 17:40,14.68,67.22,4.148.658.228
1/3/2017 17:50,14.51,68.26,4.231.291.139
1/3/2017 18:00,14.32,69.56,4.249.518.987
1/3/2017 18:10,14.14,70.9,4.275.037.975
1/3/2017 18:20,13.98,72.1,4.287.189.873
1/3/2017 18:30,13.86,73,4.299.341.772
1/3/2017 18:40,13.45,73.7,4.282.329.114
1/3/2017 18:50,12.2,77.3,4.267.746.835
1/3/2017 19:00,11.85,78.2,4.243.443.038
1/3/2017 19:10,11.53,79,4.267.139.241
1/3/2017 19:20,11.25,80,42720
1/3/2017 19:30,11.12,80.5,4.268.962.025
1/3/2017 19:40,10.92,81.2,4.247.696.203
1/3/2017 19:50,10.93,81.3,4.228.860.759
1/3/2017 20:00,10.69,81.5,4.196.050.633
1/3/2017 20:10,10.39,81.5,4.241.620.253
1/3/2017 20:20,10.17,83.1,4.251.949.367
1/3/2017 20:30,10.03,82.9,4.231.898.734
1/3/2017 20:40,9.61,83.9,4.222.177.215
1/3/2017 20:50,9.71,84.2,4.203.341.772
1/3/2017 21:00,9.62,83.4,4.157.164.557
1/3/2017 21:10,9.49,83.5,4.097.012.658
1/3/2017 21:20,9.33,83.7,4.049.012.658
1/3/2017 21:30,9.23,83.9,3.987.037.975
1/3/2017 21:40,9.14,84,393.478.481
1/3/2017 21:50,9.11,83.8,389.164.557
1/3/2017 22:00,09.07,83.8,3.796.253.165
1/3/2017 22:10,9,83.9,3.730.025.316
1/3/2017 22:20,09.05,84,3.656.506.329
1/3/2017 22:30,8.98,83.6,3.575.088.608
1/3/2017 22:40,8.81,83.9,345.356.962
1/3/2017 22:50,8.72,84,3.365.468.354
1/3/2017 23:00,8.51,84.3,3.245.772.152
1/3/2017 23:10,8.52,85,3.168.607.595
1/3/2017 23:20,8.6,84.4,3.084.759.494
1/3/2017 23:30,8.49,84.5,3.006.379.747
1/3/2017 23:40,8.33,84.7,2.929.822.785
1/3/2017 23:50,8.5,84.7,2.855.088.608
1/4/2017 00:00,8.52,83.7,2.765.772.152
1/4/2017 00:10,8.63,83.5,2.715.341.772
1/4/2017 00:20,8.69,82.8,2.644.253.165
1/4/2017 00:30,8.77,82.3,2.605.367.089
1/4/2017 00:40,8.36,82,2.552.506.329
1/4/2017 00:50,8.17,82.7,2.479.594.937
1/4/2017 01:00,8.13,82.4,239.756.962
1/4/2017 01:10,8.14,82.3,2.356.253.165
1/4/2017 01:20,8.15,82.2,2.317.974.684
1/4/2017 01:30,8.33,82.2,230.764.557
1/4/2017 01:40,8.36,81.4,2.291.848.101
1/4/2017 01:50,8.23,80.7,2.277.265.823
1/4/2017 02:00,8.13,81.2,2.245.063.291
1/4/2017 02:10,08.04,81.2,2.223.797.468
1/4/2017 02:20,7.87,81.8,2.208.607.595
1/4/2017 02:30,7.91,81.8,2.175.189.873
1/4/2017 02:40,7.9,81.8,2.177.012.658
1/4/2017 02:50,7.88,81.6,2.174.582.278
1/4/2017 03:00,7.89,81.2,2.156.962.025
1/4/2017 03:10,7.94,81.2,2.139.341.772
1/4/2017 03:20,7.84,80.5,2.122.936.709
1/4/2017 03:30,7.59,80.4,2.111.392.405
1/4/2017 03:40,7.44,81.1,2.136.303.797
1/4/2017 03:50,7.59,81,2.130.835.443
1/4/2017 04:00,7.46,81.3,21120
1/4/2017 04:10,6.991,82.5,2.105.316.456
1/4/2017 04:20,6.683,83.5,2.037.873.418
1/4/2017 04:30,6.447,84.1,1.947.949.367
1/4/2017 04:40,6.091,84.9,1.974.683.544
1/4/2017 04:50,5.88,85.9,1.966.177.215
1/4/2017 05:00,6.003,86.3,1.974.683.544
1/4/2017 05:10,5.904,86.7,2.008.708.861
1/4/2017 05:20,6.042,86.7,2.153.316.456
1/4/2017 05:30,5.976,86.8,2.181.873.418
1/4/2017 05:40,5.965,86.9,2.204.962.025
1/4/2017 05:50,6.025,87.1,2.286.987.342
1/4/2017 06:00,5.946,86.9,2.369.620.253
1/4/2017 06:10,5.795,86.9,2.387.848.101
1/4/2017 06:20,5.488,87.1,2.430.987.342
1/4/2017 06:30,5.352,87.1,2.434.632.911
1/4/2017 06:40,5.076,87.7,2.471.696.203
1/4/2017 06:50,5.291,88.3,2.471.696.203
1/4/2017 07:00,5.364,87.7,249.721.519
1/4/2017 07:10,5.393,87.8,2.491.139.241
1/4/2017 07:20,5.524,87.7,244.435.443
1/4/2017 07:30,5.576,87.4,2.403.037.975
1/4/2017 07:40,5.421,86.9,2.376.303.797
1/4/2017 07:50,5.336,86.7,2.360.506.329
1/4/2017 08:00,5.139,86.9,2.406.683.544
1/4/2017 08:10,05.01,87.2,2.463.797.468
1/4/2017 08:20,5.099,87.4,2.499.037.975
1/4/2017 08:30,4.917,87.5,2.548.253.165
1/4/2017 08:40,4.779,87.7,2.604.151.899
1/4/2017 08:50,4.873,87.8,2.647.291.139
1/4/2017 09:00,4.872,87.2,2.684.962.025
1/4/2017 09:10,5.009,86.9,2.770.632.911
1/4/2017 09:20,5.065,86.6,2.844.151.899
1/4/2017 09:30,5.218,86.3,2.889.113.924
1/4/2017 09:40,5.54,85.9,2.912.202.532
1/4/2017 09:50,5.738,84.7,2.859.949.367
1/4/2017 10:00,6,84.1,2.912.202.532
1/4/2017 10:10,6.271,83,2.913.417.722
1/4/2017 10:20,6.593,81.6,2.989.974.684
1/4/2017 10:30,6.933,81.2,3.050.734.177
1/4/2017 10:40,7.22,81.2,3.093.265.823
1/4/2017 10:50,7.54,81,3.126.683.544
1/4/2017 11:00,08.01,79.8,3.148.556.962
1/4/2017 11:10,8.57,79,3.177.721.519
1/4/2017 11:20,09.04,78.5,3.211.139.241
1/4/2017 11:30,9.6,77.3,326.156.962
1/4/2017 11:40,10.14,75.6,3.444.455.696
1/4/2017 11:50,10.8,73.5,3.443.848.101
1/4/2017 12:00,11.47,70.1,3.387.341.772
1/4/2017 12:10,12,67.75,3.398.886.076
1/4/2017 12:20,12.6,66.24,3.415.898.734
1/4/2017 12:30,13.19,65.44,3.444.455.696
1/4/2017 12:40,13.66,65.01,3.425.620.253
1/4/2017 12:50,13.92,63.81,341.164.557
1/4/2017 13:00,14.41,63.77,3.385.518.987
1/4/2017 13:10,14.86,61.6,3.370.329.114
1/4/2017 13:20,15.34,60.2,3.359.392.405
1/4/2017 13:30,16.13,58.43,3.318.075.949
1/4/2017 13:40,16.38,55.89,3.287.088.608
1/4/2017 13:50,17.05,55.46,3.281.012.658
1/4/2017 14:00,17.65,53.72,326.764.557
1/4/2017 14:10,17.55,50.78,3.243.341.772
1/4/2017 14:20,17.43,50.65,3.234.227.848
1/4/2017 14:30,17.4,53.26,3.250.632.911
1/4/2017 14:40,17.42,53.72,3.270.683.544
1/4/2017 14:50,17.49,56.59,3.248.810.127
1/4/2017 15:00,17.33,57.36,3.247.594.937
1/4/2017 15:10,17.23,59.17,3.259.139.241
1/4/2017 15:20,17.4,59.07,3.233.620.253
